Genre,Author,Title,Year
Romance/Erotic Romance,Amalie Howard,The Princess Stakes,2021
Romance/Erotic Romance,Amalie Howard,Rules for Heiresses,2021
Romance/Erotic Romance,Jacinta Howard,Happiness in Jersey,2014
Romance/Erotic Romance,Jacinta Howard,Finding Kennedy,2019
Romance/Erotic Romance,Jacinta Howard,Keeping Willow,2017
Romance/Erotic Romance,Jacinta Howard,Loving Cassie,2019
Romance/Erotic Romance,Jacinta Howard,The Love Below Prototype Series Glimpses,2020
Romance/Erotic Romance,K.L. Hughes,The Wrong McElroy,2019
Romance/Erotic Romance,Piper Huguley,A Champion’s Heart,2016
Romance/Erotic Romance,Piper Huguley,The Swan,2017
Romance/Erotic Romance,Piper Huguley,Sweet Tea,2021
Romance/Erotic Romance,Jane Igharo,Ties That Tether,2020
Romance/Erotic Romance,Jane Igharo,The Sweetest Remedy,2021
Romance/Erotic Romance,John Inman,A Party to Murder,2019
Romance/Erotic Romance,John Inman,"Larry Boots, Exterminator",2019
Romance/Erotic Romance,John Inman,Dilly and Boz,2019
Romance/Erotic Romance,Tiara Inserto,Always There,2018
Romance/Erotic Romance,Tiara Inserto,Always You,2019
Romance/Erotic Romance,Brenda Jackson,Forget Me Not,2019
Romance/Erotic Romance,Brenda Jackson,His to Claim,2019
Romance/Erotic Romance,Brenda Jackson,Finding Home Again,2019
Romance/Erotic Romance,Brenda Jackson,Duty or Desire,2019
Romance/Erotic Romance,Brenda Jackson,A Walk in the Park,2019
Romance/Erotic Romance,Brenda Jackson,A Catalina Cove Christmas,2019
Romance/Erotic Romance,Brenda Jackson,Husband Material,2020
Romance/Erotic Romance,Brenda Jackson,Entangled,2020
Romance/Erotic Romance,Brenda Jackson,The Bennetts’ Wedding,2020
Romance/Erotic Romance,Brenda Jackson,Seduced by a Steele,2020
Romance/Erotic Romance,Brenda Jackson,Claimed by a Steele,2020
Romance/Erotic Romance,Brenda Jackson,The Wife He Needs,2020
Romance/Erotic Romance,Brenda Jackson,Follow Your Heart,2021
Romance/Erotic Romance,Katrina Jackson,Room for Three?,2018
Romance/Erotic Romance,Katrina Jackson,Private Eye,2019
Romance/Erotic Romance,Katrina Jackson,"New Year, New We",2019
Romance/Erotic Romance,Katrina Jackson,His Only Valentine,2019
Romance/Erotic Romance,Katrina Jackson,Bang & Burn,2019
Romance/Erotic Romance,Katrina Jackson,Neighborly,2019
Romance/Erotic Romance,Katrina Jackson,Grand Theft N.Y.E.,2019
Romance/Erotic Romance,Katrina Jackson,Every New Year,2019
Romance/Erotic Romance,Katrina Jackson,Office Hours,2020
Romance/Erotic Romance,Katrina Jackson,Beautiful & Dirty,2020
Romance/Erotic Romance,K.M. Jackson,Insert Groom Here,2016
Romance/Erotic Romance,K.M. Jackson,To Me I Wed,2017
Romance/Erotic Romance,K.M. Jackson,The Betting Vow,2017
Romance/Erotic Romance,K.M. Jackson,Romancing the Fashionista,2017
Romance/Erotic Romance,K.M. Jackson,As Good as the First Time,2018
Romance/Erotic Romance,K.M. Jackson,Too Sweet to Be Good,2019
Romance/Erotic Romance,K.M. Jackson,Real Men Knit,2020
Romance/Erotic Romance,K.M. Jackson,How to Marry Keanu Reeves in 90 Days,2021
Romance/Erotic Romance,Sara Jafari,The Mismatch,2021
Romance/Erotic Romance,Uzma Jalaluddin,Ayesha at Last,2019
Romance/Erotic Romance,Uzma Jalaluddin,Hana Khan Carries On,2021
Romance/Erotic Romance,Jadesola James,The Sweetest Charade,2021
Romance/Erotic Romance,Jadesola James,Redeemed by His New York Cinderella,2021
Romance/Erotic Romance,Meka James,Anything Once,2019
Romance/Erotic Romance,Meka James,Being Neighborly,2019
Romance/Erotic Romance,Meka James,The Lists,2019
Romance/Erotic Romance,Meka James,Being Hospitable,2019
Romance/Erotic Romance,Bella Jay,A Real Kind of Love,2019
Romance/Erotic Romance,Bella Jay,A Toxic Kind of Love,2019
Romance/Erotic Romance,Bella Jay,A Selfish Kind of Love,2019
Romance/Erotic Romance,Beverly Jenkins,Rebel,2019
Romance/Erotic Romance,Beverly Jenkins,One Masked Night,2019
Romance/Erotic Romance,Beverly Jenkins,I’ll Be Home for Christmas,2019
Romance/Erotic Romance,Beverly Jenkins,On the Corner of Hope and Main,2020
Romance/Erotic Romance,Beverly Jenkins,Wild Rain,2021
Romance/Erotic Romance,Christina C. Jones,Something Like Love,2017
Romance/Erotic Romance,Christina C. Jones,Deuces Wild,2018
Romance/Erotic Romance,Christina C. Jones,I Think I Might Love You,2019
Romance/Erotic Romance,Christina C. Jones,Equivalent Exchange,2019
Romance/Erotic Romance,Christina C. Jones,Plus One,2019
Romance/Erotic Romance,Christina C. Jones,Frosted. Whipped. Buttered.,2019
Romance/Erotic Romance,Christina C. Jones,Bittersweet,2019
Romance/Erotic Romance,Christina C. Jones,Wonder,2019
Romance/Erotic Romance,Christina C. Jones,Press Rewind,2019
Romance/Erotic Romance,Christina C. Jones,The Point of It All,2020
Romance/Erotic Romance,Christina C. Jones,Collision Course,2020
Romance/Erotic Romance,Christina C. Jones,Controlled Chaos,2020
Romance/Erotic Romance,Christina C. Jones,Close Contact,2020
Romance/Erotic Romance,N.D. Jones,Stones of Dracontias: The Bloodstone Dragon,2018
Romance/Erotic Romance,N.D. Jones,Dragon Lore and Love: Isis and Osiris,2018
Romance/Erotic Romance,N.D. Jones,Crimson Hunter: A Little Red Riding Hood Reimagining,2019
Romance/Erotic Romance,N.D. Jones,Of Fear and Faith,2019
Romance/Erotic Romance,N.D. Jones,Of Beasts and Bonds,2019
Romance/Erotic Romance,N.D. Jones,The Styles of Love Trilogy: The Complete Series,2020
Romance/Erotic Romance,Soniah Kamal,Unmarriageable,2019
Romance/Erotic Romance,Kharma Kelley,Dirty & Flirty,2019
Romance/Erotic Romance,Jacki Kelly,Pictures from Paradise,2018
Romance/Erotic Romance,Jacki Kelly,Fear of Dating,2018
Romance/Erotic Romance,Jacki Kelly,In Pursuit of Perfection,2019
Romance/Erotic Romance,Sean Kennedy,Wow!,2018
Romance/Erotic Romance,Sean Kennedy,Come Into My World,2018
Romance/Erotic Romance,Sean Kennedy,Never Too Late,2018
Romance/Erotic Romance,Sean Kennedy,The Other Boys,2018
Romance/Erotic Romance,Sean Kennedy,Tigers on the Way,2019
Romance/Erotic Romance,Sean Kennedy,Christmas Treats,2019
Romance/Erotic Romance,R. Kent,The Mail Order Bride,2020
Romance/Erotic Romance,Cassandra Khaw,Bearly a Lady,2017
Romance/Erotic Romance,Sandra Kitt,The Millionaire’s Club,
Romance/Erotic Romance,T.J. Klune,How to Be a Normal Person,2015
Romance/Erotic Romance,T.J. Klune,Wolfsong,2016
Romance/Erotic Romance,T.J. Klune,Ravensong,2018
Romance/Erotic Romance,T.J. Klune,The Bones Beneath My Skin,2018
Romance/Erotic Romance,T.J. Klune,Blasphemy!,2018
Romance/Erotic Romance,T.J. Klune,How to Be a Movie Star,2019
Romance/Erotic Romance,T.J. Klune,Tell Me It’s Real,2019
Romance/Erotic Romance,T.J. Klune,Heartsong,2019
Romance/Erotic Romance,T.J. Klune,Why We Fight,2019
Romance/Erotic Romance,T.J. Klune,The House in the Cerulean Sea,2020
Romance/Erotic Romance,T.J. Klune,Brothersong,2020
Romance/Erotic Romance,T.J. Klune,Under the Whispering Door,2021
Romance/Erotic Romance,Colleen Kwan,Dating for Keeps,2018
Romance/Erotic Romance,Thien-Kim Lam,Happy Endings,2021
Romance/Erotic Romance,Mia Lansford,It’s Gonna Be Love,2019
Romance/Erotic Romance,Ruby Lang,Acute Reactions,2015
Romance/Erotic Romance,Ruby Lang,Hard Knocks,2016
Romance/Erotic Romance,Ruby Lang,Clean Breaks,2017
Romance/Erotic Romance,Ruby Lang,Playing House,2019
Romance/Erotic Romance,Ruby Lang,Open House,2019
Romance/Erotic Romance,Ruby Lang,House Rules,2020
Romance/Erotic Romance,LaQuette,Bedding the Enemy,2017
Romance/Erotic Romance,LaQuette,Wicked Wager,2018
Romance/Erotic Romance,LaQuette,Under His Protection,2019
Romance/Erotic Romance,LaQuette,Jackson,2021
Romance/Erotic Romance,Jackie Lau,Not Another Family Wedding,2018
Romance/Erotic Romance,Jackie Lau,The Ultimate Pi Day Party,2019
Romance/Erotic Romance,Jackie Lau,Ice Cream Lover,2019
Romance/Erotic Romance,Jackie Lau,Man vs. Durian,2019
Romance/Erotic Romance,Jackie Lau,A Match Made for Thanksgiving,2019
Romance/Erotic Romance,Jackie Lau,A Second Chance Road Trip for Christmas,2019
Romance/Erotic Romance,Jackie Lau,A Fake Girlfriend for Chinese New Year,2020
Romance/Erotic Romance,Jackie Lau,Pregnant by the Playboy,2020
Romance/Erotic Romance,Jackie Lau,Her Big City Neighbor,2020
Romance/Erotic Romance,Jackie Lau,His Grumpy Childhood Friend,2020
Romance/Erotic Romance,Jackie Lau,Donut Fall in Love,2021
Romance/Erotic Romance,Jayci Lee,Temporary Wife Temptation,2020
Romance/Erotic Romance,Jayci Lee,A Sweet Mess,2020
Romance/Erotic Romance,Jayci Lee,Off Limits Attraction,2020
Romance/Erotic Romance,Jayci Lee,The Dating Dare,2021
Romance/Erotic Romance,Karmen Lee,Finding Forever With You,2020
Romance/Erotic Romance,Karmen Lee,Cups of You,2021
Romance/Erotic Romance,Karmen Lee,Sips of Her,2021
Romance/Erotic Romance,Rose Lerner,A Taste of Honey,2017
Romance/Erotic Romance,Hudson Lin,Hard Sell,2021
Romance/Erotic Romance,Jeannie Lin,The Lotus Palace,2013
Romance/Erotic Romance,Jeannie Lin,The Jade Temptress,2014
Romance/Erotic Romance,Jeannie Lin,A Dance with Danger,2015
Romance/Erotic Romance,Jeannie Lin,The Liar’s Dice,2017
Romance/Erotic Romance,Sheryl Lister,Still Loving You,2018
Romance/Erotic Romance,Sheryl Lister,His Los Angeles Surprise,2018
Romance/Erotic Romance,Sheryl Lister,Sweet Love/Because of You,2019
Romance/Erotic Romance,Sheryl Lister,Spark of Desire/All for You,2019
Romance/Erotic Romance,Sheryl Lister,Her Christmas Wish/Designed by Love,2019
Romance/Erotic Romance,Sheryl Lister,Closer to You,2019
Romance/Erotic Romance,Tracey Livesay,Sweet Talkin’ Lover,2019
Romance/Erotic Romance,Tracey Livesay,Like Lovers Do,2020
Romance/Erotic Romance,Tracey Livesay,American Royalty,2022
Romance/Erotic Romance,Margaret Locke,The Demon Duke,2017
Romance/Erotic Romance,Angelina M. Lopez,Lush Money,2019
Romance/Erotic Romance,Angelina M. Lopez,Hate Crush,2020
Romance/Erotic Romance,Angelina M. Lopez,Serving Sin,2021
Romance/Erotic Romance,Lolita Lopez,Stolen by Raze,2020
Romance/Erotic Romance,B. Love,Loveshed: Married to the Mafia,2020
Romance/Erotic Romance,B. Love,Yours to Have,2020
Romance/Erotic Romance,B. Love,"Unequivocally, Blindly, Yours",2020
Romance/Erotic Romance,B. Love,In So Deep,2020
Romance/Erotic Romance,B. Love,Loving a Memphis Hoodlum,2020
Romance/Erotic Romance,B. Love,Ain’t No Love in His Heart: The Complete Series,2020
Romance/Erotic Romance,B. Love,Brief Intermission: A Novella,2020
Romance/Erotic Romance,B. Love,I Need a Gangsta,2020
Romance/Erotic Romance,B. Love,But Without Haste,2020
Romance/Erotic Romance,B. Love,Last Chance to Love,2020
Romance/Erotic Romance,,"Love and the Lawless anthology: Kiru Taye, Obinna Obioma, Emem Bassey, Onyeoma Izunna, Julie Onoh",2019
Romance/Erotic Romance,Evelyn Lozada,The Perfect Date,2020
Romance/Erotic Romance,Jude Lucens,Gutter Roses,2018
Romance/Erotic Romance,Jude Lucens,Behind These Doors,2018
Romance/Erotic Romance,Jet Lupin,Nasu,2017
Romance/Erotic Romance,Jet Lupin,Enrai,2019
Romance/Erotic Romance,Jet Lupin,Served with a Twist,2019
Romance/Erotic Romance,Maida Malby,Boracay Vows,2017
Romance/Erotic Romance,Maida Malby,New York Engagement,2018
Romance/Erotic Romance,Maida Malby,Singapore Fling,2019
Romance/Erotic Romance,Maida Malby,Samui Heat,
Romance/Erotic Romance,Ayisha Malik,Sofia Khan is Not Obliged,2015
Romance/Erotic Romance,Ayisha Malik,The Other Half of Happiness,2017
Romance/Erotic Romance,M. Malone,Bad Blood,2018
Romance/Erotic Romance,M. Malone,Brazen,2019
Romance/Erotic Romance,M. Malone,Still Brazen,2019
Romance/Erotic Romance,Nana Malone,Royal Tease,2018
Romance/Erotic Romance,Nana Malone,Teasing the Princess,2019
Romance/Erotic Romance,Nana Malone,Bodyguard to the Billionaire,2019
Romance/Erotic Romance,Nana Malone,The Billionaire’s Secret,2019
Romance/Erotic Romance,Nana Malone,London Royal,2019
Romance/Erotic Romance,Nana Malone,London Soul,2019
Romance/Erotic Romance,Nana Malone,Royal Playboy,2020
Romance/Erotic Romance,Nana Malone,Playboy’s Heart,2020
Romance/Erotic Romance,Nana Malone,Big Ben,2020
Romance/Erotic Romance,Nana Malone,The Benefactor,2020
Romance/Erotic Romance,Nana Malone,For Her Benefit,2020
Romance/Erotic Romance,Nana Malone,East End,2020
Romance/Erotic Romance,Nana Malone,East Bound,2021
Romance/Erotic Romance,Nana Malone,The Fall of East,2021
Romance/Erotic Romance,Nana Malone,Royal Line,2021
Romance/Erotic Romance,Aliza Mann,Breaking His Rules,2019
Romance/Erotic Romance,Tif Marcelo,The Key to Happily Ever After,2019
Romance/Erotic Romance,Chelsea Maria,I’ll Be Good To You,2019
Romance/Erotic Romance,Chelsea Maria,A Love So Soft,2019
Romance/Erotic Romance,Chelsea Maria,More Than a Crush,2019
Romance/Erotic Romance,Chelsea Maria,When the Night’s Over,2019
Romance/Erotic Romance,Chelsea Maria,My Heart is Your Secret,2020
Romance/Erotic Romance,Chelsea Maria,Chasing Empty Hearts,2020
Romance/Erotic Romance,Nicola Marsh,The Boy Toy,2020
Romance/Erotic Romance,Nicola Marsh,The Man Ban,
Romance/Erotic Romance,Alexa Martin,Intercepted,2019
Romance/Erotic Romance,Alexa Martin,Snapped,2020
Romance/Erotic Romance,Tina Martin,How to Love Me,2020
Romance/Erotic Romance,Tina Martin,Weekend Fiance,2020
Romance/Erotic Romance,Tina Martin,For Ruby,2020
Romance/Erotic Romance,Tina Martin,When I Needed You,2020
Romance/Erotic Romance,Tina Martin,When You Needed Me,2020
Romance/Erotic Romance,Cole McCade,Just Like That,2020
Romance/Erotic Romance,Cole McCade,Just Like This,2020
Romance/Erotic Romance,Ann McMan,The Big Tow,2020
Romance/Erotic Romance,Casey McQuiston,One Last Stop,2021
Romance/Erotic Romance,Jean Meltzer,The Matzah Ball,2021
Romance/Erotic Romance,Lily Menon (aka Sandhya Menon),Make Up Break Up,2021
Romance/Erotic Romance,Nikki Michelle,Bi-Sensual,2017
Romance/Erotic Romance,Penny Mickelbury,Two Wings to Fly Away,2019
Romance/Erotic Romance,Hyacinthe Miller,Kenora Reinvented,2019
Romance/Erotic Romance,Diana Muñoz Stewart,I Am Justice,2018
Romance/Erotic Romance,Diana Muñoz Stewart,The Price of Grace,2019
Romance/Erotic Romance,Diana Muñoz Stewart,The Edge of Obsession,2019
Romance/Erotic Romance,Diana Muñoz Stewart,The Cost of Honor,2019
Romance/Erotic Romance,Courtney Milan,Hold Me,2016
Romance/Erotic Romance,Courtney Milan,After the Wedding,2018
Romance/Erotic Romance,Courtney Milan,The Pursuit Of…,2018
Romance/Erotic Romance,Courtney Milan,Mrs. Martin’s Incomparable Adventure,2019
Romance/Erotic Romance,Courtney Milan,Find Me,2020
Romance/Erotic Romance,Courtney Milan,A Compendium of Ever-Increasing Mayhem,2020
Romance/Erotic Romance,Courtney Milan,The Duke Who Didn’t,2020
Romance/Erotic Romance,Christina Mitchell,How to Stay,2019
Romance/Erotic Romance,Tay Mo’Nae,Valentine’s Day with a Real One,2020
Romance/Erotic Romance,Tay Mo’Nae,Rescued by His Love,2020
Romance/Erotic Romance,Tay Mo’Nae,Tempted Off His Love,2020
Romance/Erotic Romance,Tay Mo’Nae,When Love Becomes a Reason,2020
Romance/Erotic Romance,Tay Mo’Nae,Switch’d Up,2020
Romance/Erotic Romance,Tay Mo’Nae,Please Me,2020
Romance/Erotic Romance,Tay Mo’Nae,When Love Becomes a Purpose,2020
Romance/Erotic Romance,Tay Mo’Nae,DND: Caught Up in His Love,2020
Romance/Erotic Romance,Tay Mo’Nae,4 Ever Down With Him,2021
Romance/Erotic Romance,V.S. Nelson,Eternal Life,2015
Romance/Erotic Romance,LeTeisha Newton,Irrepairable,2019
Romance/Erotic Romance,LeTeisha Newton,Cutter,2020
Romance/Erotic Romance,LeTeisha Newton,Mangled,2020
Romance/Erotic Romance,J. Nichole,Unexpected: A Love Story,2019
Romance/Erotic Romance,J. Nichole,#FutureHusband,2019
Romance/Erotic Romance,J. Nichole,He’s Just a Friend,2019
Romance/Erotic Romance,J. Nichole,A Girl Like Me,2019
Romance/Erotic Romance,J. Nichole,Only One Night,2019
Romance/Erotic Romance,J. Nichole,Never Him: An Enemies to Lovers Romance,2019
Romance/Erotic Romance,J. Nichole,A Kiss at Midnight,2020
Romance/Erotic Romance,Jay Northcote,Rainbow Place,2018
Romance/Erotic Romance,Jay Northcote,Safe Place,2018
Romance/Erotic Romance,Jay Northcote,Stuck with You,2018
Romance/Erotic Romance,Jay Northcote,Better Place,2019
Romance/Erotic Romance,Jay Northcote,Mud & Lace,2019
Romance/Erotic Romance,Jay Northcote,Where Love Grows,2019
Romance/Erotic Romance,Jay Northcote,A Boyfriend for Christmas,2019
Romance/Erotic Romance,Stephanie Nicole Norris,No Holds Barred,2018
Romance/Erotic Romance,Stephanie Nicole Norris,A Risqué Engagement,2018
Romance/Erotic Romance,Stephanie Nicole Norris,Give Me a Reason,2018
Romance/Erotic Romance,Stephanie Nicole Norris,A Game-Changing Christmas,2018
Romance/Erotic Romance,Stephanie Nicole Norris,With Your Permission,2019
Romance/Erotic Romance,Stephanie Nicole Norris,Everlasting Desire,2019
Romance/Erotic Romance,Stephanie Nicole Norris,Escort,2019
Romance/Erotic Romance,Stephanie Nicole Norris,In Pursuit of You,2019
Romance/Erotic Romance,Stephanie Nicole Norris,And This I Swear,2020
Romance/Erotic Romance,Stephanie Nicole Norris,Move Your Body,2020
Romance/Erotic Romance,Stephanie Nicole Norris,Cabin Fever,2020
Romance/Erotic Romance,Stephanie Nicole Norris,A Moment of Forever,2020
Romance/Erotic Romance,Stephanie Nicole Norris,Reckless,2020
Romance/Erotic Romance,Stephanie Nicole Norris,However Long it Takes,2020
Romance/Erotic Romance,Stephanie Nicole Norris,Forever My Lady,2020
Romance/Erotic Romance,Stephanie Nicole Norris,Impromptu Seduction,2020
Romance/Erotic Romance,Stephanie Nicole Norris,After the Kiss,2020
Romance/Erotic Romance,Stephanie Nicole Norris,Mark My Words,2020
Romance/Erotic Romance,Stephanie Nicole Norris,Before We Say I Do,2020
Romance/Erotic Romance,Stephanie Nicole Norris,Yours for the Taking,2021
Romance/Erotic Romance,Stephanie Nicole Norris,STIFF,2021
Romance/Erotic Romance,Priscilla Oliveras,His Perfect Partner,2017
Romance/Erotic Romance,Priscilla Oliveras,Her Perfect Affair,2018
Romance/Erotic Romance,Priscilla Oliveras,Their Perfect Melody,2018
Romance/Erotic Romance,Priscilla Oliveras,Island Affair,2020
Romance/Erotic Romance,Priscilla Oliveras,Holiday Home Run,2020
Romance/Erotic Romance,Priscilla Oliveras,Anchored Hearts,2021
Romance/Erotic Romance,Sean Ian O’Meidhir and Connal Braginsky,Escape,2019
Romance/Erotic Romance,Andi Osho,Asking for a Friend,2022
Romance/Erotic Romance,E.E. Ottoman,Documenting Light,2016
Romance/Erotic Romance,E.E. Ottoman,The Doctor’s Discretion,2017
Romance/Erotic Romance,E.E. Ottoman,The Craft of Love,2018
Romance/Erotic Romance,E.E. Ottoman,A Sweet Yuletide,2018
Romance/Erotic Romance,E.E. Ottoman,The Companion,2021
Romance/Erotic Romance,Tara Pammi,The Flaw in His Marriage Plan,2020
Romance/Erotic Romance,Tara Pammi,Claiming His Bollywood Cinderella,2020
Romance/Erotic Romance,Tara Pammi,The Surprise Bollywood Baby,2021
Romance/Erotic Romance,Tara Pammi,The Playboy’s “I Do” Deal,2021
Romance/Erotic Romance,Suzanne Park,Loathe at First Sight,2020
Romance/Erotic Romance,Suzanne Park,So We Meet Again,2021
Romance/Erotic Romance,Sajni Patel,The Trouble With Hating You,2020
Romance/Erotic Romance,Sajni Patel,"First Love, Take Two",2021
Romance/Erotic Romance,Kishaun Paul,Blind Love,2019
Romance/Erotic Romance,Kishaun Paul,The Deadly Match,2019
Romance/Erotic Romance,N.G. Peltier,Sweethand,2021
Romance/Erotic Romance,J.K. Pendragon,To Summon Nightmares,2014
Romance/Erotic Romance,J.K. Pendragon,Sea Lover,2016
Romance/Erotic Romance,Camille Perri,When Katie Met Cassidy,2018
Romance/Erotic Romance,May Peterson,The Immortal City,2020
